time, G1_p, G2_p, G4_p, G3_p, v1, v2, v3, v4, v5, v6, v7, v8, v9, v10, v11
3.882167, 676.807301, 677.956692, 648.667971, 628.807345, 0.991990, 0.963722, 1.022837, 0.996675, 0.962466, 0.926667, 0.905244, 0.892315, 0.948000, 0.967157, 0.998529
3.883167, 676.802514, 677.986546, 648.980235, 629.109206, 0.992071, 0.963831, 1.022871, 0.996726, 0.962576, 0.926815, 0.905422, 0.892539, 0.948096, 0.967223, 0.998572
3.884167, 676.797744, 678.016204, 649.292984, 629.411721, 0.992151, 0.963940, 1.022906, 0.996777, 0.962687, 0.926963, 0.905600, 0.892764, 0.948193, 0.967289, 0.998615
3.885167, 676.792990, 678.045663, 649.606214, 629.714886, 0.992232, 0.964050, 1.022941, 0.996828, 0.962798, 0.927112, 0.905778, 0.892989, 0.948289, 0.967356, 0.998657
3.886167, 676.788251, 678.074920, 649.919923, 630.018698, 0.992313, 0.964160, 1.022976, 0.996879, 0.962908, 0.927260, 0.905957, 0.893214, 0.948386, 0.967422, 0.998700
3.887167, 676.783526, 678.103974, 650.234106, 630.323154, 0.992394, 0.964270, 1.023011, 0.996931, 0.963020, 0.927409, 0.906135, 0.893440, 0.948483, 0.967489, 0.998743
3.888167, 676.778813, 678.132823, 650.548761, 630.628249, 0.992475, 0.964381, 1.023046, 0.996982, 0.963131, 0.927558, 0.906314, 0.893666, 0.948579, 0.967555, 0.998786
3.889167, 676.774113, 678.161465, 650.863885, 630.933980, 0.992557, 0.964491, 1.023081, 0.997033, 0.963243, 0.927708, 0.906493, 0.893891, 0.948676, 0.967622, 0.998830
3.890167, 676.769423, 678.189898, 651.179473, 631.240342, 0.992639, 0.964602, 1.023116, 0.997085, 0.963354, 0.927857, 0.906673, 0.894118, 0.948773, 0.967689, 0.998873
3.891167, 676.764743, 678.218120, 651.495523, 631.547333, 0.992721, 0.964713, 1.023151, 0.997137, 0.963466, 0.928007, 0.906853, 0.894344, 0.948870, 0.967756, 0.998916
3.892167, 676.760072, 678.246130, 651.812032, 631.854949, 0.992803, 0.964824, 1.023187, 0.997188, 0.963579, 0.928158, 0.907033, 0.894570, 0.948967, 0.967822, 0.998959
3.893167, 676.755409, 678.273924, 652.128996, 632.163184, 0.992885, 0.964936, 1.023222, 0.997240, 0.963691, 0.928308, 0.907213, 0.894797, 0.949065, 0.967889, 0.999003
3.894167, 676.750752, 678.301502, 652.446412, 632.472037, 0.992968, 0.965048, 1.023258, 0.997292, 0.963804, 0.928459, 0.907393, 0.895024, 0.949162, 0.967956, 0.999046
3.895167, 676.746100, 678.328861, 652.764276, 632.781503, 0.993050, 0.965160, 1.023293, 0.997344, 0.963917, 0.928609, 0.907574, 0.895251, 0.949259, 0.968024, 0.999090
3.896167, 676.741453, 678.356000, 653.082585, 633.091578, 0.993133, 0.965272, 1.023329, 0.997396, 0.964030, 0.928761, 0.907755, 0.895478, 0.949357, 0.968091, 0.999133
3.897167, 676.736810, 678.382916, 653.401336, 633.402258, 0.993216, 0.965384, 1.023365, 0.997448, 0.964143, 0.928912, 0.907936, 0.895706, 0.949454, 0.968158, 0.999177
3.898167, 676.732168, 678.409609, 653.720525, 633.713539, 0.993300, 0.965497, 1.023400, 0.997500, 0.964257, 0.929064, 0.908118, 0.895933, 0.949552, 0.968225, 0.999220
3.899167, 676.727529, 678.436075, 654.040150, 634.025418, 0.993383, 0.965610, 1.023436, 0.997553, 0.964371, 0.929215, 0.908300, 0.896161, 0.949649, 0.968293, 0.999264
3.900167, 676.722889, 678.462314, 654.360206, 634.337890, 0.993467, 0.965723, 1.023472, 0.997605, 0.964485, 0.929367, 0.908482, 0.896389, 0.949747, 0.968360, 0.999308
3.901167, 676.718249, 678.488323, 654.680690, 634.650953, 0.993551, 0.965836, 1.023508, 0.997657, 0.964599, 0.929520, 0.908664, 0.896617, 0.949845, 0.968427, 0.999352
3.902167, 676.713607, 678.514101, 655.001599, 634.964601, 0.993635, 0.965950, 1.023544, 0.997710, 0.964713, 0.929672, 0.908846, 0.896845, 0.949943, 0.968495, 0.999396
3.903167, 676.708962, 678.539646, 655.322930, 635.278830, 0.993719, 0.966064, 1.023580, 0.997762, 0.964828, 0.929825, 0.909029, 0.897074, 0.950041, 0.968562, 0.999440
3.904167, 676.704313, 678.564956, 655.644679, 635.593638, 0.993804, 0.966178, 1.023616, 0.997815, 0.964943, 0.929978, 0.909212, 0.897302, 0.950139, 0.968630, 0.999483
3.905167, 676.699660, 678.590030, 655.966843, 635.909019, 0.993889, 0.966292, 1.023653, 0.997868, 0.965058, 0.930131, 0.909395, 0.897531, 0.950237, 0.968698, 0.999528
3.906167, 676.695000, 678.614865, 656.289419, 636.224970, 0.993973, 0.966406, 1.023689, 0.997920, 0.965173, 0.930285, 0.909578, 0.897760, 0.950335, 0.968765, 0.999572
3.907167, 676.690334, 678.639461, 656.612402, 636.541487, 0.994058, 0.966521, 1.023725, 0.997973, 0.965289, 0.930438, 0.909761, 0.897989, 0.950433, 0.968833, 0.999616
3.908167, 676.685660, 678.663814, 656.935790, 636.858566, 0.994144, 0.966636, 1.023762, 0.998026, 0.965404, 0.930592, 0.909945, 0.898218, 0.950531, 0.968901, 0.999660
3.909167, 676.680976, 678.687925, 657.259579, 637.176202, 0.994229, 0.966751, 1.023798, 0.998079, 0.965520, 0.930746, 0.910129, 0.898447, 0.950629, 0.968969, 0.999704
3.910167, 676.676283, 678.711790, 657.583765, 637.494393, 0.994315, 0.966866, 1.023835, 0.998132, 0.965636, 0.930900, 0.910313, 0.898677, 0.950728, 0.969037, 0.999748
3.911167, 676.671503, 678.735387, 657.908284, 637.813128, 0.994400, 0.966981, 1.023871, 0.998185, 0.965752, 0.931055, 0.910498, 0.898906, 0.950826, 0.969105, 0.999793
3.912167, 676.666794, 678.758754, 658.233273, 638.132414, 0.994486, 0.967097, 1.023908, 0.998238, 0.965869, 0.931210, 0.910682, 0.899136, 0.950925, 0.969173, 0.999837
3.913167, 676.662071, 678.781870, 658.558649, 638.452240, 0.994572, 0.967213, 1.023945, 0.998292, 0.965985, 0.931364, 0.910867, 0.899366, 0.951023, 0.969241, 0.999881
3.914167, 676.657333, 678.804735, 658.884409, 638.772604, 0.994659, 0.967329, 1.023982, 0.998345, 0.966102, 0.931519, 0.911052, 0.899596, 0.951122, 0.969309, 0.999926
3.915167, 676.652579, 678.827346, 659.210548, 639.093501, 0.994745, 0.967445, 1.024018, 0.998398, 0.966219, 0.931675, 0.911237, 0.899826, 0.951220, 0.969377, 0.999970
3.916167, 676.647809, 678.849703, 659.537063, 639.414926, 0.994832, 0.967561, 1.024055, 0.998452, 0.966336, 0.931830, 0.911422, 0.900056, 0.951319, 0.969445, 1.000015
3.917167, 676.643021, 678.871803, 659.863951, 639.736876, 0.994919, 0.967678, 1.024092, 0.998505, 0.966454, 0.931986, 0.911608, 0.900286, 0.951417, 0.969513, 1.000059
3.918167, 676.638214, 678.893645, 660.191208, 640.059346, 0.995006, 0.967795, 1.024129, 0.998559, 0.966571, 0.932142, 0.911793, 0.900517, 0.951516, 0.969581, 1.000104
3.919167, 676.633388, 678.915228, 660.518832, 640.382333, 0.995093, 0.967912, 1.024166, 0.998612, 0.966689, 0.932298, 0.911979, 0.900747, 0.951615, 0.969649, 1.000149
3.920167, 676.628542, 678.936549, 660.846817, 640.705832, 0.995180, 0.968029, 1.024203, 0.998666, 0.966807, 0.932454, 0.912165, 0.900978, 0.951714, 0.969718, 1.000193
3.921167, 676.623673, 678.957609, 661.175162, 641.029839, 0.995268, 0.968146, 1.024241, 0.998720, 0.966925, 0.932611, 0.912352, 0.901209, 0.951812, 0.969786, 1.000238
3.922167, 676.618782, 678.978404, 661.503863, 641.354350, 0.995355, 0.968264, 1.024278, 0.998773, 0.967043, 0.932767, 0.912538, 0.901439, 0.951911, 0.969854, 1.000283
3.923167, 676.613868, 678.998935, 661.832915, 641.679361, 0.995443, 0.968381, 1.024315, 0.998827, 0.967162, 0.932924, 0.912725, 0.901670, 0.952010, 0.969923, 1.000327
3.924167, 676.608929, 679.019198, 662.162317, 642.004867, 0.995531, 0.968499, 1.024352, 0.998881, 0.967280, 0.933081, 0.912912, 0.901901, 0.952109, 0.969991, 1.000372
3.925167, 676.603964, 679.039193, 662.492063, 642.330864, 0.995619, 0.968617, 1.024390, 0.998935, 0.967399, 0.933238, 0.913098, 0.902132, 0.952208, 0.970059, 1.000417
3.926167, 676.598974, 679.058919, 662.822151, 642.657347, 0.995707, 0.968736, 1.024427, 0.998989, 0.967518, 0.933396, 0.913286, 0.902364, 0.952307, 0.970128, 1.000462
3.927167, 676.593955, 679.078374, 663.152577, 642.984314, 0.995796, 0.968854, 1.024464, 0.999043, 0.967637, 0.933553, 0.913473, 0.902595, 0.952406, 0.970196, 1.000507
3.928167, 676.588909, 679.097557, 663.483339, 643.311759, 0.995885, 0.968973, 1.024502, 0.999097, 0.967757, 0.933711, 0.913660, 0.902826, 0.952504, 0.970265, 1.000551
3.929167, 676.583832, 679.116466, 663.814431, 643.639678, 0.995973, 0.969092, 1.024539, 0.999151, 0.967876, 0.933869, 0.913848, 0.903058, 0.952603, 0.970333, 1.000596
3.930167, 676.578726, 679.135100, 664.145851, 643.968066, 0.996062, 0.969211, 1.024577, 0.999205, 0.967996, 0.934027, 0.914036, 0.903289, 0.952702, 0.970401, 1.000641
3.931167, 676.573588, 679.153458, 664.477595, 644.296921, 0.996151, 0.969330, 1.024615, 0.999259, 0.968115, 0.934185, 0.914224, 0.903521, 0.952801, 0.970470, 1.000686
3.932167, 676.568419, 679.171538, 664.809660, 644.626236, 0.996241, 0.969449, 1.024652, 0.999314, 0.968235, 0.934343, 0.914412, 0.903752, 0.952900, 0.970538, 1.000731
3.933167, 676.563215, 679.189340, 665.142042, 644.956008, 0.996330, 0.969569, 1.024690, 0.999368, 0.968355, 0.934502, 0.914600, 0.903984, 0.953000, 0.970607, 1.000776
3.934167, 676.557978, 679.206861, 665.474738, 645.286233, 0.996420, 0.969688, 1.024728, 0.999422, 0.968476, 0.934661, 0.914788, 0.904216, 0.953099, 0.970675, 1.000821
3.935167, 676.552706, 679.224101, 665.807744, 645.616905, 0.996509, 0.969808, 1.024765, 0.999476, 0.968596, 0.934819, 0.914977, 0.904447, 0.953198, 0.970744, 1.000866
3.936167, 676.547398, 679.241058, 666.141057, 645.948022, 0.996599, 0.969928, 1.024803, 0.999531, 0.968717, 0.934978, 0.915166, 0.904679, 0.953297, 0.970813, 1.000911
3.937167, 676.542052, 679.257732, 666.474672, 646.279578, 0.996689, 0.970048, 1.024841, 0.999585, 0.968838, 0.935138, 0.915354, 0.904911, 0.953396, 0.970881, 1.000956
3.938167, 676.536669, 679.274120, 666.808588, 646.611568, 0.996779, 0.970168, 1.024879, 0.999640, 0.968958, 0.935297, 0.915543, 0.905143, 0.953495, 0.970950, 1.001002
3.939167, 676.531247, 679.290223, 667.142799, 646.943989, 0.996870, 0.970289, 1.024917, 0.999694, 0.969079, 0.935456, 0.915732, 0.905375, 0.953594, 0.971018, 1.001047
3.940167, 676.525785, 679.306038, 667.477302, 647.276837, 0.996960, 0.970409, 1.024955, 0.999749, 0.969201, 0.935616, 0.915922, 0.905607, 0.953693, 0.971087, 1.001092
3.941167, 676.520283, 679.321565, 667.812095, 647.610106, 0.997051, 0.970530, 1.024993, 0.999803, 0.969322, 0.935776, 0.916111, 0.905839, 0.953792, 0.971155, 1.001137
3.942167, 676.514739, 679.336802, 668.147173, 647.943792, 0.997141, 0.970651, 1.025031, 0.999858, 0.969444, 0.935936, 0.916300, 0.906071, 0.953891, 0.971224, 1.001182
3.943167, 676.509152, 679.351748, 668.482532, 648.277891, 0.997232, 0.970772, 1.025069, 0.999912, 0.969565, 0.936096, 0.916490, 0.906303, 0.953990, 0.971292, 1.001227
3.944167, 676.503522, 679.366403, 668.818170, 648.612398, 0.997323, 0.970893, 1.025107, 0.999967, 0.969687, 0.936256, 0.916680, 0.906535, 0.954089, 0.971361, 1.001272
3.945167, 676.497848, 679.380764, 669.154083, 648.947309, 0.997414, 0.971015, 1.025145, 1.000022, 0.969809, 0.936416, 0.916870, 0.906767, 0.954188, 0.971430, 1.001318
3.946167, 676.492128, 679.394832, 669.490266, 649.282619, 0.997506, 0.971136, 1.025183, 1.000076, 0.969931, 0.936577, 0.917060, 0.906999, 0.954287, 0.971498, 1.001363
3.947167, 676.486362, 679.408605, 669.826717, 649.618325, 0.997597, 0.971258, 1.025221, 1.000131, 0.970053, 0.936737, 0.917250, 0.907232, 0.954386, 0.971567, 1.001408
3.948167, 676.480549, 679.422082, 670.163432, 649.954420, 0.997689, 0.971380, 1.025260, 1.000186, 0.970175, 0.936898, 0.917440, 0.907464, 0.954485, 0.971635, 1.001453
3.949167, 676.474688, 679.435262, 670.500407, 650.290901, 0.997780, 0.971502, 1.025298, 1.000241, 0.970298, 0.937059, 0.917630, 0.907696, 0.954584, 0.971704, 1.001498
3.950167, 676.468778, 679.448144, 670.837638, 650.627764, 0.997872, 0.971624, 1.025336, 1.000295, 0.970421, 0.937220, 0.917821, 0.907928, 0.954683, 0.971772, 1.001544
3.951167, 676.462819, 679.460727, 671.175123, 650.965003, 0.997964, 0.971746, 1.025374, 1.000350, 0.970543, 0.937381, 0.918011, 0.908160, 0.954782, 0.971841, 1.001589
3.952167, 676.456809, 679.473010, 671.512857, 651.302615, 0.998056, 0.971868, 1.025413, 1.000405, 0.970666, 0.937542, 0.918202, 0.908392, 0.954881, 0.971909, 1.001634
3.953167, 676.450747, 679.484993, 671.850838, 651.640594, 0.998149, 0.971991, 1.025451, 1.000460, 0.970789, 0.937704, 0.918392, 0.908625, 0.954980, 0.971978, 1.001679
3.954167, 676.444633, 679.496673, 672.189060, 651.978936, 0.998241, 0.972113, 1.025489, 1.000515, 0.970912, 0.937865, 0.918583, 0.908857, 0.955079, 0.972046, 1.001725
3.955167, 676.438465, 679.508051, 672.527521, 652.317636, 0.998333, 0.972236, 1.025528, 1.000570, 0.971035, 0.938027, 0.918774, 0.909089, 0.955178, 0.972115, 1.001770
3.956167, 676.432244, 679.519126, 672.866217, 652.656690, 0.998426, 0.972359, 1.025566, 1.000625, 0.971159, 0.938189, 0.918965, 0.909321, 0.955277, 0.972183, 1.001815
3.957167, 676.425967, 679.529896, 673.205144, 652.996094, 0.998519, 0.972482, 1.025605, 1.000679, 0.971282, 0.938350, 0.919156, 0.909553, 0.955375, 0.972252, 1.001860
3.958167, 676.419634, 679.540362, 673.544300, 653.335842, 0.998612, 0.972605, 1.025643, 1.000734, 0.971406, 0.938512, 0.919347, 0.909785, 0.955474, 0.972320, 1.001906
3.959167, 676.413245, 679.550521, 673.883679, 653.675930, 0.998705, 0.972728, 1.025681, 1.000789, 0.971530, 0.938674, 0.919539, 0.910017, 0.955573, 0.972389, 1.001951
3.960167, 676.406798, 679.560373, 674.223279, 654.016354, 0.998798, 0.972852, 1.025720, 1.000844, 0.971654, 0.938836, 0.919730, 0.910249, 0.955672, 0.972457, 1.001996
3.961167, 676.400293, 679.569918, 674.563095, 654.357108, 0.998891, 0.972975, 1.025758, 1.000899, 0.971777, 0.938999, 0.919921, 0.910482, 0.955770, 0.972525, 1.002041
3.962167, 676.393728, 679.579155, 674.903125, 654.698188, 0.998984, 0.973099, 1.025797, 1.000954, 0.971902, 0.939161, 0.920113, 0.910714, 0.955869, 0.972594, 1.002086
3.963167, 676.387104, 679.588083, 675.243365, 655.039589, 0.999078, 0.973222, 1.025835, 1.001009, 0.972026, 0.939323, 0.920304, 0.910946, 0.955968, 0.972662, 1.002132
3.964167, 676.380418, 679.596700, 675.583810, 655.381308, 0.999171, 0.973346, 1.025874, 1.001064, 0.972150, 0.939486, 0.920496, 0.911177, 0.956066, 0.972730, 1.002177
3.965167, 676.373671, 679.605008, 675.924458, 655.723338, 0.999265, 0.973470, 1.025913, 1.001119, 0.972274, 0.939649, 0.920688, 0.911409, 0.956165, 0.972798, 1.002222
3.966167, 676.366861, 679.613004, 676.265304, 656.065676, 0.999359, 0.973594, 1.025951, 1.001174, 0.972399, 0.939811, 0.920880, 0.911641, 0.956263, 0.972867, 1.002267
3.967167, 676.359987, 679.620688, 676.606345, 656.408316, 0.999453, 0.973719, 1.025990, 1.001230, 0.972524, 0.939974, 0.921072, 0.911873, 0.956362, 0.972935, 1.002312
3.968167, 676.353049, 679.628060, 676.947578, 656.751254, 0.999547, 0.973843, 1.026028, 1.001285, 0.972648, 0.940137, 0.921263, 0.912105, 0.956460, 0.973003, 1.002358
3.969167, 676.346047, 679.635119, 677.288998, 657.094485, 0.999641, 0.973967, 1.026067, 1.001340, 0.972773, 0.940300, 0.921455, 0.912336, 0.956558, 0.973071, 1.002403
3.970167, 676.338978, 679.641864, 677.630603, 657.438005, 0.999735, 0.974092, 1.026106, 1.001395, 0.972898, 0.940463, 0.921647, 0.912568, 0.956657, 0.973139, 1.002448
3.971167, 676.331843, 679.648295, 677.972387, 657.781809, 0.999830, 0.974216, 1.026144, 1.001450, 0.973023, 0.940626, 0.921840, 0.912800, 0.956755, 0.973207, 1.002493
3.972167, 676.324640, 679.654411, 678.314348, 658.125891, 0.999924, 0.974341, 1.026183, 1.001505, 0.973148, 0.940790, 0.922032, 0.913031, 0.956853, 0.973275, 1.002538
3.973167, 676.317370, 679.660211, 678.656482, 658.470248, 1.000019, 0.974466, 1.026222, 1.001560, 0.973273, 0.940953, 0.922224, 0.913263, 0.956951, 0.973343, 1.002583
3.974167, 676.310030, 679.665696, 678.998786, 658.814874, 1.000113, 0.974591, 1.026260, 1.001615, 0.973399, 0.941116, 0.922416, 0.913494, 0.957049, 0.973411, 1.002628
3.975167, 676.302620, 679.670864, 679.341255, 659.159765, 1.000208, 0.974716, 1.026299, 1.001670, 0.973524, 0.941280, 0.922608, 0.913725, 0.957147, 0.973479, 1.002673
3.976167, 676.295140, 679.675715, 679.683886, 659.504916, 1.000303, 0.974841, 1.026338, 1.001725, 0.973650, 0.941443, 0.922801, 0.913957, 0.957245, 0.973547, 1.002718
3.977167, 676.287589, 679.680249, 680.026675, 659.850322, 1.000398, 0.974966, 1.026376, 1.001780, 0.973775, 0.941607, 0.922993, 0.914188, 0.957343, 0.973615, 1.002764
3.978167, 676.279965, 679.684465, 680.369619, 660.195979, 1.000493, 0.975092, 1.026415, 1.001835, 0.973901, 0.941771, 0.923186, 0.914419, 0.957441, 0.973683, 1.002809
3.979167, 676.272269, 679.688363, 680.712713, 660.541881, 1.000588, 0.975217, 1.026454, 1.001890, 0.974027, 0.941934, 0.923378, 0.914650, 0.957539, 0.973750, 1.002854
3.980167, 676.264499, 679.691941, 681.055955, 660.888023, 1.000683, 0.975342, 1.026492, 1.001945, 0.974153, 0.942098, 0.923571, 0.914881, 0.957637, 0.973818, 1.002899
3.981167, 676.256655, 679.695201, 681.399340, 661.234402, 1.000779, 0.975468, 1.026531, 1.002000, 0.974279, 0.942262, 0.923763, 0.915112, 0.957734, 0.973886, 1.002943
3.982167, 676.248735, 679.698141, 681.742865, 661.581011, 1.000874, 0.975594, 1.026570, 1.002055, 0.974405, 0.942426, 0.923956, 0.915342, 0.957832, 0.973953, 1.002988
3.983167, 676.240740, 679.700762, 682.086526, 661.927847, 1.000970, 0.975719, 1.026609, 1.002110, 0.974531, 0.942590, 0.924148, 0.915573, 0.957930, 0.974021, 1.003033
3.984167, 676.232669, 679.703062, 682.430319, 662.274905, 1.001066, 0.975845, 1.026647, 1.002165, 0.974657, 0.942754, 0.924341, 0.915803, 0.958027, 0.974089, 1.003078
3.985167, 676.224520, 679.705042, 682.774241, 662.622179, 1.001161, 0.975971, 1.026686, 1.002221, 0.974783, 0.942918, 0.924533, 0.916034, 0.958125, 0.974156, 1.003123
3.986167, 676.216293, 679.706701, 683.118288, 662.969665, 1.001257, 0.976097, 1.026725, 1.002276, 0.974909, 0.943082, 0.924726, 0.916264, 0.958222, 0.974223, 1.003168
3.987167, 676.207988, 679.708039, 683.462456, 663.317357, 1.001353, 0.976223, 1.026763, 1.002331, 0.975036, 0.943247, 0.924919, 0.916494, 0.958319, 0.974291, 1.003213
3.988167, 676.199603, 679.709055, 683.806742, 663.665252, 1.001449, 0.976349, 1.026802, 1.002385, 0.975162, 0.943411, 0.925111, 0.916724, 0.958416, 0.974358, 1.003257
3.989167, 676.191138, 679.709750, 684.151142, 664.013344, 1.001545, 0.976476, 1.026841, 1.002440, 0.975289, 0.943575, 0.925304, 0.916954, 0.958513, 0.974425, 1.003302
3.990167, 676.182593, 679.710123, 684.495652, 664.361628, 1.001641, 0.976602, 1.026880, 1.002495, 0.975415, 0.943739, 0.925497, 0.917184, 0.958610, 0.974493, 1.003347
3.991167, 676.173966, 679.710175, 684.840268, 664.710099, 1.001737, 0.976728, 1.026918, 1.002550, 0.975542, 0.943904, 0.925689, 0.917414, 0.958707, 0.974560, 1.003392
3.992167, 676.165257, 679.709904, 685.184986, 665.058753, 1.001834, 0.976855, 1.026957, 1.002605, 0.975669, 0.944068, 0.925882, 0.917644, 0.958804, 0.974627, 1.003436
3.993167, 676.156466, 679.709311, 685.529804, 665.407585, 1.001930, 0.976981, 1.026996, 1.002660, 0.975796, 0.944233, 0.926075, 0.917873, 0.958901, 0.974694, 1.003481
3.994167, 676.147590, 679.708395, 685.874717, 665.756589, 1.002027, 0.977108, 1.027034, 1.002715, 0.975923, 0.944397, 0.926267, 0.918103, 0.958998, 0.974761, 1.003526
3.995167, 676.138631, 679.707157, 686.219721, 666.105761, 1.002123, 0.977234, 1.027073, 1.002770, 0.976049, 0.944562, 0.926460, 0.918332, 0.959094, 0.974828, 1.003570
3.996167, 676.129587, 679.705596, 686.564814, 666.455096, 1.002220, 0.977361, 1.027112, 1.002825, 0.976176, 0.944726, 0.926653, 0.918561, 0.959191, 0.974895, 1.003615
3.997167, 676.120458, 679.703712, 686.909990, 666.804589, 1.002317, 0.977488, 1.027150, 1.002880, 0.976304, 0.944891, 0.926846, 0.918790, 0.959287, 0.974961, 1.003659
3.998167, 676.111243, 679.701506, 687.255247, 667.154235, 1.002413, 0.977615, 1.027189, 1.002934, 0.976431, 0.945055, 0.927038, 0.919019, 0.959384, 0.975028, 1.003704
3.999167, 676.101941, 679.698977, 687.600580, 667.504029, 1.002510, 0.977741, 1.027228, 1.002989, 0.976558, 0.945220, 0.927231, 0.919248, 0.959480, 0.975095, 1.003748
4.000167, 676.092552, 679.696125, 687.945986, 667.853967, 1.002607, 0.977868, 1.027266, 1.003044, 0.976685, 0.945385, 0.927423, 0.919476, 0.959576, 0.975161, 1.003792
4.001167, 676.083075, 679.692950, 688.291461, 668.204042, 1.002704, 0.977995, 1.027305, 1.003099, 0.976812, 0.945549, 0.927616, 0.919704, 0.959672, 0.975228, 1.003837
4.002167, 676.073509, 679.689453, 688.637002, 668.554251, 1.002801, 0.978122, 1.027344, 1.003153, 0.976940, 0.945714, 0.927809, 0.919933, 0.959768, 0.975294, 1.003881
4.003167, 676.063855, 679.685632, 688.982604, 668.904588, 1.002898, 0.978249, 1.027382, 1.003208, 0.977067, 0.945879, 0.928001, 0.920161, 0.959864, 0.975361, 1.003925
4.004167, 676.054111, 679.681489, 689.328265, 669.255049, 1.002996, 0.978377, 1.027421, 1.003263, 0.977194, 0.946044, 0.928194, 0.920389, 0.959960, 0.975427, 1.003970
4.005167, 676.044276, 679.677023, 689.673979, 669.605628, 1.003093, 0.978504, 1.027460, 1.003317, 0.977322, 0.946208, 0.928386, 0.920617, 0.960056, 0.975493, 1.004014
4.006167, 676.034351, 679.672235, 690.019745, 669.956321, 1.003190, 0.978631, 1.027498, 1.003372, 0.977449, 0.946373, 0.928579, 0.920844, 0.960151, 0.975559, 1.004058
4.007167, 676.024334, 679.667125, 690.365556, 670.307122, 1.003288, 0.978758, 1.027537, 1.003427, 0.977577, 0.946538, 0.928771, 0.921072, 0.960247, 0.975626, 1.004102
4.008167, 676.014225, 679.661692, 690.711411, 670.658027, 1.003385, 0.978886, 1.027575, 1.003481, 0.977704, 0.946702, 0.928964, 0.921299, 0.960342, 0.975692, 1.004146
4.009167, 676.004024, 679.655937, 691.057305, 671.009030, 1.003483, 0.979013, 1.027614, 1.003536, 0.977832, 0.946867, 0.929156, 0.921526, 0.960437, 0.975758, 1.004190
4.010167, 675.993730, 679.649860, 691.403235, 671.360127, 1.003580, 0.979140, 1.027652, 1.003590, 0.977960, 0.947032, 0.929348, 0.921753, 0.960533, 0.975823, 1.004234
4.011167, 675.983342, 679.643462, 691.749197, 671.711313, 1.003678, 0.979268, 1.027691, 1.003645, 0.978087, 0.947197, 0.929541, 0.921980, 0.960628, 0.975889, 1.004278
4.012167, 675.972860, 679.636742, 692.095186, 672.062582, 1.003776, 0.979395, 1.027729, 1.003699, 0.978215, 0.947361, 0.929733, 0.922206, 0.960723, 0.975955, 1.004322
4.013167, 675.962283, 679.629701, 692.441200, 672.413930, 1.003873, 0.979523, 1.027768, 1.003753, 0.978343, 0.947526, 0.929925, 0.922433, 0.960817, 0.976021, 1.004366
4.014167, 675.951611, 679.622339, 692.787235, 672.765352, 1.003971, 0.979650, 1.027806, 1.003808, 0.978471, 0.947691, 0.930117, 0.922659, 0.960912, 0.976086, 1.004409
4.015167, 675.940843, 679.614657, 693.133286, 673.116843, 1.004069, 0.979778, 1.027845, 1.003862, 0.978598, 0.947856, 0.930310, 0.922885, 0.961007, 0.976152, 1.004453
4.016167, 675.929979, 679.606654, 693.479351, 673.468397, 1.004167, 0.979906, 1.027883, 1.003916, 0.978726, 0.948020, 0.930502, 0.923111, 0.961101, 0.976217, 1.004497
4.017167, 675.919018, 679.598331, 693.825425, 673.820009, 1.004265, 0.980033, 1.027921, 1.003971, 0.978854, 0.948185, 0.930694, 0.923337, 0.961196, 0.976282, 1.004541
4.018167, 675.907960, 679.589689, 694.171504, 674.171676, 1.004363, 0.980161, 1.027960, 1.004025, 0.978982, 0.948350, 0.930886, 0.923562, 0.961290, 0.976348, 1.004584
4.019167, 675.896804, 679.580727, 694.517586, 674.523391, 1.004461, 0.980289, 1.027998, 1.004079, 0.979110, 0.948514, 0.931077, 0.923787, 0.961384, 0.976413, 1.004628
4.020167, 675.885550, 679.571446, 694.863666, 674.875150, 1.004559, 0.980416, 1.028036, 1.004133, 0.979238, 0.948679, 0.931269, 0.924012, 0.961478, 0.976478, 1.004671
4.021167, 675.874198, 679.561847, 695.209740, 675.226948, 1.004657, 0.980544, 1.028075, 1.004187, 0.979366, 0.948844, 0.931461, 0.924237, 0.961572, 0.976543, 1.004715
4.022167, 675.862746, 679.551930, 695.555805, 675.578779, 1.004755, 0.980672, 1.028113, 1.004241, 0.979494, 0.949008, 0.931653, 0.924462, 0.961666, 0.976608, 1.004758
4.023167, 675.851195, 679.541695, 695.901856, 675.930639, 1.004854, 0.980800, 1.028151, 1.004295, 0.979622, 0.949173, 0.931844, 0.924686, 0.961760, 0.976672, 1.004801
4.024167, 675.839543, 679.531143, 696.247892, 676.282522, 1.004952, 0.980927, 1.028189, 1.004349, 0.979750, 0.949337, 0.932036, 0.924911, 0.961853, 0.976737, 1.004845
4.025167, 675.827791, 679.520274, 696.593906, 676.634424, 1.005050, 0.981055, 1.028228, 1.004403, 0.979878, 0.949502, 0.932227, 0.925135, 0.961947, 0.976802, 1.004888
4.026167, 675.815939, 679.509090, 696.939896, 676.986340, 1.005149, 0.981183, 1.028266, 1.004457, 0.980006, 0.949666, 0.932419, 0.925359, 0.962040, 0.976866, 1.004931
4.027167, 675.803985, 679.497589, 697.285859, 677.338265, 1.005247, 0.981311, 1.028304, 1.004511, 0.980134, 0.949831, 0.932610, 0.925582, 0.962133, 0.976931, 1.004974
